id,Age,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Month,Duration,Campaign,Pdays,Previous,Poutcome,Y
16780,54,retired,divorced,tertiary,no,2682,yes,no,cellular,14,may,334,1,-1,0,unknown,1
16781,36,entrepreneur,divorced,secondary,no,2996,yes,no,cellular,14,may,104,1,-1,0,unknown,1
16782,47,blue-collar,married,primary,no,881,yes,no,cellular,14,may,143,1,370,2,failure,1
16783,46,blue-collar,married,secondary,no,130,yes,no,cellular,14,may,106,1,349,1,failure,1
16784,29,unemployed,married,tertiary,no,111,yes,no,cellular,14,may,216,1,-1,0,unknown,0
16785,55,services,single,secondary,no,1126,yes,no,telephone,14,may,166,1,-1,0,unknown,1
16786,38,blue-collar,married,primary,no,-42,yes,no,cellular,14,may,87,1,-1,0,unknown,1
16787,25,admin.,single,secondary,no,1235,yes,yes,cellular,14,may,64,1,349,3,failure,3
16788,25,admin.,single,secondary,no,248,yes,no,cellular,14,may,121,1,-1,0,unknown,0
16789,42,blue-collar,divorced,primary,no,1563,yes,no,cellular,14,may,164,2,364,1,failure,1
16790,43,services,married,primary,no,2567,yes,no,cellular,14,may,109,1,360,2,failure,1
16791,29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,1129,1,-1,0,unknown,0
16792,25,services,single,secondary,no,216,yes,no,cellular,14,may,175,3,-1,0,unknown,0
16793,51,blue-collar,married,secondary,no,500,no,no,cellular,14,may,471,1,-1,0,unknown,3
16794,29,services,married,secondary,no,1002,yes,no,cellular,14,may,50,2,-1,0,unknown,0
16795,44,self-employed,divorced,secondary,no,583,yes,no,cellular,14,may,423,3,-1,0,unknown,1
16796,56,admin.,single,secondary,no,3309,yes,no,cellular,14,may,65,1,-1,0,unknown,2
16797,34,admin.,married,secondary,no,384,yes,no,cellular,14,may,551,2,-1,0,unknown,0
16798,35,technician,married,secondary,no,222,yes,no,cellular,14,may,165,5,177,7,failure,1
16799,32,blue-collar,married,secondary,no,169,yes,no,cellular,14,may,291,2,-1,0,unknown,0
16800,31,management,single,tertiary,no,0,yes,yes,cellular,14,may,117,3,352,3,failure,3
16801,48,blue-collar,married,secondary,no,333,yes,no,cellular,14,may,24,6,-1,0,unknown,1
16802,35,blue-collar,single,primary,no,246,no,no,cellular,14,may,157,2,345,5,failure,3
16803,37,services,single,secondary,no,887,no,no,cellular,14,may,553,2,-1,0,unknown,3
16804,40,management,single,tertiary,no,2258,yes,no,cellular,14,may,115,3,287,2,failure,1
16805,34,admin.,married,secondary,no,626,yes,no,cellular,14,may,142,2,-1,0,unknown,0
16806,29,technician,single,secondary,no,1331,yes,yes,cellular,14,may,246,1,-1,0,unknown,3
16807,31,management,married,tertiary,no,183,yes,yes,cellular,14,may,46,3,-1,0,unknown,3
16808,47,management,married,secondary,no,177,yes,no,cellular,14,may,95,3,-1,0,unknown,1
16809,33,admin.,single,secondary,no,315,yes,yes,cellular,14,may,888,3,-1,0,unknown,3
16810,50,management,married,tertiary,no,451,yes,no,cellular,14,may,441,3,-1,0,unknown,1
16811,60,blue-collar,married,primary,no,2147,no,no,telephone,14,may,213,1,-1,0,unknown,2
16812,58,admin.,divorced,secondary,no,8548,yes,no,cellular,14,may,175,8,-1,0,unknown,2
16813,43,blue-collar,married,primary,no,479,yes,no,cellular,14,may,293,2,370,2,failure,1
16814,31,blue-collar,single,primary,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,0
16815,36,blue-collar,married,primary,no,4608,yes,no,cellular,14,may,284,7,-1,0,unknown,1
16816,49,blue-collar,married,secondary,no,1039,yes,no,cellular,14,may,156,2,178,1,failure,1
16817,47,admin.,married,secondary,no,1863,yes,yes,cellular,14,may,151,4,-1,0,unknown,1
16818,59,retired,divorced,secondary,no,5845,no,no,cellular,14,may,1060,2,-1,0,unknown,2
16819,38,services,married,secondary,no,7708,yes,no,cellular,14,may,218,4,331,3,other,1
16820,41,blue-collar,married,secondary,no,281,yes,no,cellular,14,may,123,4,-1,0,unknown,1
16821,29,blue-collar,married,secondary,no,64,yes,no,cellular,14,may,444,2,366,3,failure,0
16822,24,blue-collar,single,secondary,no,-169,yes,no,cellular,14,may,366,2,-1,0,unknown,0
16823,50,admin.,divorced,secondary,no,124,yes,yes,cellular,14,may,367,2,289,19,failure,1
16824,51,blue-collar,married,secondary,no,814,yes,no,cellular,14,may,17,8,-1,0,unknown,1
16825,44,blue-collar,married,secondary,no,466,yes,yes,cellular,14,may,158,5,350,1,other,1
16826,40,blue-collar,married,primary,no,309,yes,no,cellular,14,may,221,2,-1,0,unknown,1
16827,30,blue-collar,married,secondary,no,1717,yes,no,cellular,14,may,197,3,-1,0,unknown,0
16828,34,blue-collar,married,secondary,no,2542,yes,no,cellular,14,may,228,1,-1,0,unknown,0
16829,33,technician,single,tertiary,no,2412,yes,no,cellular,14,may,91,1,356,2,other,0
16830,26,blue-collar,single,primary,no,93,yes,no,cellular,14,may,43,3,-1,0,unknown,0
16831,27,housemaid,married,primary,no,275,yes,no,cellular,14,may,196,2,-1,0,unknown,0
16832,27,technician,single,secondary,no,218,yes,no,cellular,14,may,1462,2,352,1,failure,0
16833,27,technician,married,secondary,no,806,yes,no,cellular,14,may,304,2,332,21,failure,0
16834,36,management,married,tertiary,no,1041,yes,no,cellular,14,may,480,2,-1,0,unknown,1
16835,35,admin.,married,secondary,no,100,yes,no,cellular,14,may,171,4,-1,0,unknown,1
16836,29,admin.,married,secondary,no,792,yes,no,cellular,14,may,374,2,-1,0,unknown,0
16837,43,blue-collar,married,secondary,no,30,no,no,cellular,14,may,60,5,371,2,failure,3
16838,30,blue-collar,married,secondary,no,378,yes,no,cellular,14,may,566,2,-1,0,unknown,0
16839,53,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,1
16840,41,technician,single,secondary,no,200,yes,no,cellular,14,may,353,6,373,2,failure,1
16841,42,services,married,secondary,no,-166,no,no,cellular,14,may,337,4,-1,0,unknown,3
16842,39,technician,single,secondary,no,-143,yes,no,cellular,14,may,93,2,349,7,failure,1
16843,35,admin.,single,secondary,no,-133,yes,no,cellular,14,may,546,3,-1,0,unknown,1
16844,53,self-employed,married,primary,no,862,yes,no,telephone,14,may,267,4,-1,0,unknown,1
16845,35,blue-collar,married,primary,no,2212,yes,no,cellular,14,may,320,2,353,4,other,1
16846,30,admin.,single,secondary,no,315,yes,no,cellular,14,may,884,3,346,4,failure,0
16847,30,entrepreneur,single,tertiary,no,303,yes,no,cellular,14,may,176,2,365,4,failure,0
16848,26,admin.,single,secondary,no,681,yes,no,cellular,14,may,336,2,322,3,failure,0
16849,41,blue-collar,single,primary,no,3237,no,no,cellular,14,may,240,3,363,4,other,3
16850,43,services,single,secondary,no,0,yes,no,cellular,14,may,88,4,-1,0,unknown,1
16851,29,management,married,tertiary,no,8,yes,no,cellular,14,may,41,2,-1,0,unknown,0
16852,39,services,divorced,primary,no,8654,yes,no,cellular,14,may,181,4,-1,0,unknown,1
16853,51,self-employed,married,secondary,no,421,yes,no,cellular,14,may,306,4,-1,0,unknown,1
16854,31,management,married,tertiary,no,1750,yes,no,telephone,14,may,90,3,-1,0,unknown,0
16855,35,blue-collar,married,secondary,no,911,yes,no,cellular,14,may,136,2,175,7,failure,1
16856,36,blue-collar,married,primary,no,994,yes,no,cellular,14,may,154,2,356,8,success,1
16857,35,blue-collar,married,secondary,no,612,yes,no,telephone,14,may,47,4,-1,0,unknown,1
16858,47,blue-collar,married,primary,no,-169,yes,yes,cellular,14,may,172,2,310,1,failure,1
16859,38,technician,divorced,tertiary,no,1307,no,no,cellular,14,may,294,2,-1,0,unknown,3
16860,40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173,6,353,23,failure,1
16861,55,admin.,divorced,secondary,no,-288,yes,no,cellular,14,may,62,4,352,2,failure,1
16862,41,blue-collar,married,secondary,no,356,yes,no,cellular,14,may,90,5,-1,0,unknown,1
16863,47,blue-collar,single,primary,no,355,yes,no,cellular,14,may,144,3,366,1,failure,1
16864,33,blue-collar,married,secondary,no,331,yes,no,cellular,14,may,178,7,365,5,other,0
16865,37,blue-collar,married,primary,no,3051,no,no,cellular,14,may,386,4,-1,0,unknown,3
16866,38,self-employed,single,secondary,no,677,yes,no,cellular,14,may,114,2,-1,0,unknown,1
16867,39,blue-collar,married,primary,no,-223,yes,no,cellular,14,may,185,10,-1,0,unknown,1
16868,39,services,single,secondary,no,26,yes,no,cellular,14,may,166,3,-1,0,unknown,1
16869,49,blue-collar,married,primary,no,584,yes,no,telephone,14,may,167,6,365,1,failure,1
16870,35,blue-collar,married,secondary,no,667,yes,no,cellular,14,may,10,5,324,27,other,1
16871,37,services,married,secondary,no,20,yes,no,telephone,14,may,151,5,-1,0,unknown,1
16872,31,services,married,secondary,no,4687,yes,no,cellular,14,may,192,4,-1,0,unknown,0
16873,43,blue-collar,married,secondary,no,7973,yes,no,cellular,14,may,100,2,-1,0,unknown,1
16874,33,technician,single,secondary,no,1074,yes,yes,cellular,14,may,308,2,-1,0,unknown,3
16875,33,blue-collar,married,secondary,no,686,yes,yes,telephone,14,may,30,6,343,12,other,3
16876,42,services,married,secondary,no,154,yes,no,telephone,14,may,346,5,372,1,other,1
16877,30,services,single,secondary,no,326,yes,no,cellular,14,may,197,4,-1,0,unknown,0
16878,32,student,married,tertiary,no,744,yes,no,cellular,14,may,506,2,352,1,other,0
16879,59,retired,married,tertiary,no,422,yes,no,cellular,14,may,647,4,-1,0,unknown,3
16880,33,blue-collar,married,secondary,no,101,yes,no,cellular,15,may,235,2,361,4,failure,0
16881,30,technician,divorced,tertiary,no,317,yes,no,cellular,15,may,165,3,294,5,failure,0
16882,33,technician,single,secondary,no,-242,yes,no,cellular,15,may,49,3,-1,0,unknown,0
16883,40,technician,married,tertiary,no,602,yes,no,cellular,15,may,145,4,360,7,failure,1
16884,40,self-employed,married,tertiary,no,252,yes,no,cellular,15,may,103,6,-1,0,unknown,1
16885,28,entrepreneur,married,tertiary,no,1900,yes,no,cellular,15,may,9,6,-1,0,unknown,0
16886,31,services,single,secondary,no,342,yes,no,cellular,15,may,117,5,366,7,other,0
16887,40,admin.,single,secondary,no,60,yes,no,cellular,15,may,460,3,352,6,other,1
16888,41,self-employed,married,unknown,no,1377,yes,no,cellular,15,may,111,4,371,2,other,1
16889,48,retired,divorced,primary,no,666,yes,no,cellular,15,may,10,5,-1,0,unknown,1
16890,33,technician,single,tertiary,no,109,yes,yes,telephone,15,may,12,4,176,3,other,3
16891,39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,3,357,3,other,1
16892,37,blue-collar,married,primary,no,357,yes,no,cellular,15,may,14,2,344,3,other,1
16893,27,services,single,tertiary,yes,-152,yes,yes,cellular,15,may,14,4,-1,0,unknown,3
16894,31,technician,single,secondary,no,591,yes,yes,cellular,15,may,14,5,-1,0,unknown,3
16895,39,blue-collar,married,secondary,no,43,no,no,cellular,15,may,354,8,-1,0,unknown,3
16896,30,management,single,tertiary,no,872,yes,no,cellular,15,may,61,1,298,2,failure,0
16897,42,blue-collar,married,secondary,no,680,yes,no,cellular,15,may,306,4,365,2,failure,1
16898,29,services,married,secondary,no,363,yes,no,cellular,15,may,164,1,-1,0,unknown,0
16899,30,technician,single,secondary,yes,28,yes,no,cellular,15,may,778,5,301,1,failure,0
16900,46,blue-collar,married,primary,no,4602,yes,no,telephone,15,may,39,1,-1,0,unknown,1
16901,32,services,married,secondary,no,-538,no,yes,cellular,15,may,233,1,353,1,failure,3
16902,45,blue-collar,single,secondary,no,615,yes,no,cellular,15,may,133,1,-1,0,unknown,1
16903,28,blue-collar,married,secondary,no,8,yes,no,cellular,15,may,196,1,-1,0,unknown,0
16904,60,retired,divorced,secondary,no,496,yes,no,cellular,15,may,655,2,-1,0,unknown,3
16905,34,admin.,married,secondary,no,0,yes,no,cellular,15,may,78,2,-1,0,unknown,0
16906,30,services,single,secondary,no,-143,yes,no,cellular,15,may,85,1,-1,0,unknown,0
16907,28,services,married,secondary,no,511,yes,no,cellular,15,may,274,1,319,5,failure,0
16908,40,technician,single,secondary,no,398,yes,no,cellular,15,may,642,1,-1,0,unknown,1
16909,34,blue-collar,divorced,secondary,no,176,yes,no,cellular,15,may,67,1,368,5,failure,0
16910,52,blue-collar,divorced,primary,no,-100,yes,no,cellular,15,may,7,4,340,15,other,1
16911,33,blue-collar,single,primary,no,433,yes,no,cellular,15,may,54,4,-1,0,unknown,0
16912,34,blue-collar,married,secondary,no,-257,yes,no,cellular,15,may,160,1,368,4,failure,0
16913,28,services,single,secondary,no,113,yes,yes,cellular,15,may,270,1,-1,0,unknown,3
16914,39,blue-collar,married,primary,no,49,yes,no,cellular,15,may,259,1,-1,0,unknown,1
16915,28,technician,single,tertiary,no,558,yes,no,cellular,15,may,300,1,-1,0,unknown,0
16916,33,management,single,tertiary,no,7419,yes,no,cellular,15,may,21,8,331,29,failure,0
16917,33,technician,single,tertiary,no,849,yes,no,cellular,15,may,128,2,291,5,failure,0
16918,37,blue-collar,married,secondary,no,949,yes,no,cellular,15,may,302,1,-1,0,unknown,1
16919,52,blue-collar,married,secondary,no,1039,yes,yes,telephone,15,may,146,4,-1,0,unknown,1
16920,51,blue-collar,divorced,secondary,no,113,no,no,cellular,15,may,71,3,-1,0,unknown,3
16921,25,blue-collar,single,secondary,no,543,yes,no,cellular,15,may,302,1,-1,0,unknown,0
16922,26,services,married,secondary,no,77,yes,no,cellular,15,may,619,1,340,4,failure,0
16923,35,blue-collar,single,primary,no,85,no,no,cellular,15,may,213,1,364,1,failure,3
16924,32,management,married,tertiary,no,1297,yes,no,cellular,15,may,250,1,-1,0,unknown,0
16925,32,services,married,secondary,no,1398,yes,yes,cellular,15,may,233,1,-1,0,unknown,3
16926,31,admin.,married,secondary,no,122,yes,no,cellular,15,may,49,1,364,1,failure,0
16927,39,blue-collar,married,secondary,no,1102,yes,no,cellular,15,may,124,1,357,3,failure,1
16928,28,blue-collar,married,secondary,no,1325,yes,no,cellular,15,may,242,1,-1,0,unknown,0
16929,60,admin.,divorced,secondary,no,174,yes,no,cellular,15,may,241,1,364,1,failure,3
16930,32,management,single,tertiary,no,-252,yes,no,cellular,15,may,250,1,-1,0,unknown,0
16931,57,admin.,divorced,primary,no,179,yes,no,cellular,15,may,67,1,368,2,failure,3
16932,34,management,single,tertiary,no,11350,yes,no,cellular,15,may,153,1,176,1,failure,0
16933,31,management,single,tertiary,no,291,yes,no,cellular,15,may,48,1,-1,0,unknown,0
16934,30,admin.,single,secondary,no,278,yes,no,cellular,15,may,148,1,-1,0,unknown,0
16935,30,admin.,single,secondary,no,-118,no,no,cellular,15,may,377,1,-1,0,unknown,0
16936,37,blue-collar,divorced,secondary,no,-59,yes,no,cellular,15,may,169,1,352,1,failure,1
16937,24,admin.,married,secondary,no,-94,yes,no,cellular,15,may,217,1,-1,0,unknown,0
16938,33,services,divorced,secondary,no,1156,yes,no,cellular,15,may,612,1,177,2,failure,0
16939,32,management,single,tertiary,no,336,no,no,cellular,15,may,64,4,-1,0,unknown,0
16940,28,blue-collar,married,secondary,no,4,yes,no,cellular,15,may,310,1,-1,0,unknown,0
16941,37,blue-collar,married,secondary,no,222,yes,no,cellular,15,may,7,6,357,1,failure,1
16942,27,management,single,tertiary,no,212,yes,no,cellular,15,may,373,1,-1,0,unknown,0
16943,28,technician,single,secondary,no,769,yes,no,cellular,15,may,153,1,371,2,failure,0
16944,50,blue-collar,married,primary,no,226,yes,no,cellular,15,may,98,1,330,5,failure,1
16945,44,blue-collar,married,primary,no,362,yes,no,cellular,15,may,180,1,-1,0,unknown,1
16946,46,self-employed,married,secondary,no,-816,yes,yes,cellular,15,may,68,1,-1,0,unknown,1
16947,38,admin.,single,unknown,no,0,yes,no,cellular,15,may,64,2,-1,0,unknown,1
16948,41,blue-collar,married,primary,no,2067,yes,no,cellular,15,may,493,7,-1,0,unknown,1
16949,29,management,single,tertiary,no,13,yes,no,cellular,15,may,26,6,-1,0,unknown,0
16950,34,technician,married,secondary,no,-25,no,no,cellular,15,may,207,1,-1,0,unknown,0
16951,31,blue-collar,single,secondary,no,178,yes,no,cellular,15,may,415,1,360,5,failure,0
16952,47,services,married,secondary,no,1474,yes,no,cellular,15,may,77,1,368,3,failure,1
16953,31,technician,married,tertiary,no,-256,yes,no,cellular,15,may,272,1,365,5,failure,0
16954,30,services,single,secondary,no,581,yes,no,cellular,15,may,267,1,354,1,other,0
16955,45,self-employed,married,tertiary,no,-497,yes,yes,cellular,15,may,217,1,176,1,failure,1
16956,27,technician,single,tertiary,no,808,yes,no,cellular,15,may,578,1,364,1,other,0
16957,51,housemaid,divorced,primary,no,94,yes,no,cellular,15,may,77,1,297,4,failure,1
16958,57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,unknown,3
16959,32,blue-collar,single,secondary,no,2597,yes,no,cellular,15,may,233,1,368,1,failure,0
16960,32,technician,single,secondary,no,-234,yes,no,cellular,15,may,24,7,-1,0,unknown,0
16961,26,unemployed,single,secondary,no,130,yes,no,cellular,15,may,283,3,-1,0,unknown,0
16962,31,technician,single,tertiary,no,4561,yes,no,cellular,15,may,301,1,274,2,failure,0
16963,55,technician,married,tertiary,no,-466,yes,no,cellular,15,may,901,1,-1,0,unknown,1
16964,28,admin.,single,secondary,no,7,yes,no,cellular,15,may,87,1,-1,0,unknown,0
16965,26,student,single,tertiary,no,641,yes,no,cellular,15,may,55,1,368,1,failure,0
16966,32,blue-collar,single,secondary,no,75,yes,no,cellular,15,may,127,1,-1,0,unknown,0
16967,32,services,married,secondary,no,38,yes,no,cellular,15,may,744,1,-1,0,unknown,0
16968,31,blue-collar,married,secondary,no,154,yes,yes,cellular,15,may,454,1,-1,0,unknown,3
16969,28,management,single,secondary,no,703,yes,no,cellular,15,may,485,1,88,1,other,0
16970,48,blue-collar,divorced,secondary,no,501,yes,no,cellular,15,may,12,5,-1,0,unknown,1
16971,53,blue-collar,single,primary,no,210,yes,no,cellular,15,may,984,1,368,1,failure,1
16972,29,blue-collar,married,primary,no,10191,yes,no,cellular,15,may,282,2,-1,0,unknown,0
16973,34,blue-collar,married,secondary,no,362,yes,no,cellular,15,may,151,1,-1,0,unknown,0
16974,30,technician,single,tertiary,no,1323,yes,no,cellular,15,may,223,1,-1,0,unknown,0
16975,31,admin.,married,secondary,no,685,yes,no,cellular,15,may,552,1,329,3,failure,0
16976,43,blue-collar,married,secondary,no,3549,yes,no,cellular,15,may,7,5,-1,0,unknown,1
16977,23,services,single,unknown,no,15,yes,no,cellular,15,may,76,2,364,2,other,0
16978,29,management,single,tertiary,no,499,yes,no,cellular,15,may,338,1,-1,0,unknown,0
16979,26,services,single,secondary,no,2047,yes,no,cellular,15,may,457,1,-1,0,unknown,0
16980,42,services,married,secondary,no,9277,yes,no,cellular,15,may,395,1,361,3,other,1
16981,38,blue-collar,married,primary,no,1099,yes,no,cellular,15,may,22,5,-1,0,unknown,1
16982,26,technician,single,tertiary,no,-67,yes,no,cellular,15,may,637,1,-1,0,unknown,0
16983,36,blue-collar,divorced,secondary,no,421,yes,no,cellular,15,may,34,7,360,4,other,1
16984,46,blue-collar,married,primary,no,1085,yes,yes,cellular,15,may,523,2,353,58,other,1
16985,27,services,single,secondary,no,-74,yes,no,cellular,15,may,151,1,345,1,failure,0
16986,29,blue-collar,single,primary,no,-24,yes,no,cellular,15,may,325,1,-1,0,unknown,0
16987,39,management,married,primary,no,197,yes,no,cellular,15,may,193,1,-1,0,unknown,1
16988,31,blue-collar,single,secondary,no,-4,yes,no,cellular,15,may,110,1,-1,0,unknown,0
